COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO
7973;1;RIBEIRAO PIRES;0;0;0;235;0;0;0;0;0
7985;1;RIBEIRAO PIRES;0;9;0;0;221;217;0;0;0
41245;1;RIBEIRAO PIRES;0;0;0;315;0;0;0;0;0
46486;1;RIBEIRAO PIRES;0;0;0;141;186;99;0;0;0
921117;1;RIBEIRAO PIRES;0;0;0;181;181;0;0;0;0
904485;1;RIO GRANDE DA SERRA;0;0;0;326;342;227;0;0;0
907212;1;RIO GRANDE DA SERRA;0;0;0;154;142;83;0;0;0
8035;1;SANTO ANDRE;0;0;0;0;481;234;0;0;0
8114;1;SANTO ANDRE;0;11;0;0;197;342;0;0;88
8138;1;SANTO ANDRE;0;0;0;289;0;0;0;0;0
8148;1;SANTO ANDRE;0;0;0;0;441;131;0;0;0
8229;1;SANTO ANDRE;0;9;0;0;216;83;0;0;0
8333;1;SANTO ANDRE;0;0;0;0;392;207;0;0;0
8631;1;SANTO ANDRE;0;0;0;377;0;0;0;0;0
8709;1;SANTO ANDRE;0;0;0;0;323;99;0;0;0
8746;1;SANTO ANDRE;0;29;0;0;510;605;0;0;96
37266;1;SANTO ANDRE;0;13;0;0;302;140;0;0;0
900175;1;SANTO ANDRE;0;16;0;0;300;65;0;0;0
902007;1;SANTO ANDRE;0;0;0;347;0;0;0;0;0
916985;1;SANTO ANDRE;0;0;0;501;321;0;0;0;0
925640;1;SANTO ANDRE;0;13;0;0;351;133;0;0;0
8771;1;SAO BERNARDO DO CAMPO;0;27;0;0;525;342;0;0;63
8801;1;SAO BERNARDO DO CAMPO;0;10;0;0;573;545;0;0;0
8825;1;SAO BERNARDO DO CAMPO;0;11;0;0;576;113;0;0;0
8837;1;SAO BERNARDO DO CAMPO;0;0;0;0;529;469;0;0;0
8874;1;SAO BERNARDO DO CAMPO;0;3;0;0;293;196;0;0;0
8990;1;SAO BERNARDO DO CAMPO;0;10;0;0;356;121;0;0;0
9003;1;SAO BERNARDO DO CAMPO;0;18;0;0;726;567;0;18;63
9167;1;SAO BERNARDO DO CAMPO;0;14;0;0;463;687;0;0;0
9210;1;SAO BERNARDO DO CAMPO;0;18;0;0;375;409;0;0;0
9283;1;SAO BERNARDO DO CAMPO;0;8;0;0;300;273;0;0;0
9313;1;SAO BERNARDO DO CAMPO;0;5;0;0;249;0;0;0;0
9337;1;SAO BERNARDO DO CAMPO;0;11;0;0;315;238;0;0;0
38519;1;SAO BERNARDO DO CAMPO;0;28;0;0;454;448;0;0;172
41282;1;SAO BERNARDO DO CAMPO;0;11;0;0;529;403;0;0;139
41294;1;SAO BERNARDO DO CAMPO;0;15;0;0;372;0;0;0;0
42043;1;SAO BERNARDO DO CAMPO;0;12;0;0;635;342;0;0;0
906669;1;SAO BERNARDO DO CAMPO;0;39;0;0;677;635;0;0;232
907182;1;SAO BERNARDO DO CAMPO;0;6;0;0;587;770;0;0;71
910764;1;SAO BERNARDO DO CAMPO;0;7;0;0;343;220;0;0;0
917515;1;SAO BERNARDO DO CAMPO;0;4;0;0;346;188;0;0;0
921543;1;SAO BERNARDO DO CAMPO;0;8;0;0;969;795;0;0;0
922924;1;SAO BERNARDO DO CAMPO;0;6;0;0;368;0;0;0;0
924428;1;SAO BERNARDO DO CAMPO;0;17;0;0;1014;597;0;18;163
448400;1;SAO BERNARDO DO CAMPO;0;0;0;0;13;6;0;0;0
9441;1;SAO CAETANO DO SUL;0;10;0;0;154;198;0;0;0
9453;1;SAO CAETANO DO SUL;0;5;0;0;155;412;0;0;0
9465;1;SAO CAETANO DO SUL;0;4;0;0;132;323;0;0;0
9581;1;SAO CAETANO DO SUL;0;8;0;0;236;442;0;0;0
4191;1;CARAPICUIBA;0;0;0;0;611;286;0;0;0
4914;1;CARAPICUIBA;0;0;0;0;0;0;0;281;705
9660;1;CARAPICUIBA;0;0;0;311;312;253;0;0;0
9696;1;CARAPICUIBA;0;0;0;438;362;0;0;0;0
9714;1;CARAPICUIBA;0;0;0;550;0;0;0;0;0
9726;1;CARAPICUIBA;0;0;0;483;571;430;0;0;169
9751;1;CARAPICUIBA;0;0;0;0;196;784;0;0;0
9763;1;CARAPICUIBA;0;0;0;0;384;748;0;0;0
38532;1;CARAPICUIBA;0;20;0;524;0;0;0;0;0
41336;1;CARAPICUIBA;0;0;0;238;205;149;0;0;0
41348;1;CARAPICUIBA;0;0;0;0;921;524;0;0;0
908538;1;CARAPICUIBA;0;0;0;0;640;291;0;0;0
908629;1;CARAPICUIBA;0;0;0;330;254;0;0;0;0
908630;1;CARAPICUIBA;0;12;0;427;0;0;0;0;0
914800;1;CARAPICUIBA;0;0;0;437;514;399;0;0;0
923801;1;CARAPICUIBA;0;0;0;394;0;0;0;0;0
925470;1;CARAPICUIBA;0;0;0;0;532;155;0;0;0
407410;1;CARAPICUIBA;0;0;0;0;0;0;0;0;0
10510;1;COTIA;0;0;0;0;232;202;0;0;0
10558;1;COTIA;0;28;0;0;463;498;0;0;192
10595;1;COTIA;0;0;0;0;1089;1091;0;0;0
10601;1;COTIA;0;0;0;0;557;408;0;0;0
46590;1;COTIA;0;0;0;0;399;244;0;0;0
904843;1;COTIA;0;0;0;0;450;142;0;0;0
918763;1;COTIA;0;0;0;0;260;164;0;0;0
44878;1;EMBU-GUACU;0;0;0;0;318;199;0;0;0
49086;1;EMBU-GUACU;0;3;0;252;238;172;0;0;0
917084;1;EMBU-GUACU;0;4;0;224;0;0;0;0;0
9970;1;ITAPECERICA DA SERRA;0;10;0;0;361;192;0;0;0
9994;1;ITAPECERICA DA SERRA;0;17;0;0;411;375;0;72;213
10005;1;ITAPECERICA DA SERRA;0;4;0;0;430;603;0;89;167
37138;1;ITAPECERICA DA SERRA;0;11;0;0;748;481;0;0;0
40745;1;ITAPECERICA DA SERRA;0;7;0;0;190;125;0;0;0
61608;1;ITAPECERICA DA SERRA;0;3;0;0;301;0;0;0;0
902135;1;ITAPECERICA DA SERRA;0;12;0;0;220;114;0;0;0
918659;1;ITAPECERICA DA SERRA;0;12;0;0;383;282;0;0;0
10157;1;JUQUITIBA;0;26;0;0;434;525;0;36;59
36365;1;JUQUITIBA;0;6;0;0;367;242;0;0;0
44891;1;JUQUITIBA;0;7;0;0;143;120;0;0;0
80548;1;JUQUITIBA;0;11;0;284;0;0;0;0;0
902196;1;JUQUITIBA;0;0;0;170;205;0;0;0;0
903048;1;JUQUITIBA;0;11;0;107;104;68;0;0;0
913424;1;JUQUITIBA;0;4;0;109;135;104;0;0;0
10017;1;SAO LOURENCO DA SERRA;0;6;0;0;357;279;0;27;52
9878;1;BARUERI;0;13;0;0;0;243;0;0;0
9921;1;BARUERI;0;6;0;0;0;309;0;0;0
35440;1;BARUERI;0;0;0;0;0;296;0;0;106
10467;1;ITAPEVI;0;0;0;0;360;474;0;295;382
48161;1;ITAPEVI;0;0;0;0;645;369;0;0;0
48173;1;ITAPEVI;0;0;0;0;683;486;0;0;0
149317;1;ITAPEVI;0;0;0;0;951;748;0;0;0
10662;1;JANDIRA;0;3;0;0;262;72;0;0;0
41373;1;JANDIRA;0;0;0;0;285;197;0;0;0
41385;1;JANDIRA;0;0;0;0;513;276;0;0;0
908563;1;JANDIRA;0;14;0;0;349;177;0;0;0
921440;1;JANDIRA;0;0;0;0;853;869;0;0;0
43333;1;PIRAPORA DO BOM JESUS;0;9;0;0;0;308;0;0;0
10893;1;OSASCO;0;30;0;0;738;937;0;0;0
10947;1;OSASCO;0;0;0;0;345;148;0;0;0
11061;1;OSASCO;0;20;0;0;536;279;0;0;0
11137;1;OSASCO;0;0;0;0;871;854;0;0;0
38702;1;OSASCO;0;0;0;0;261;0;0;0;0
38726;1;OSASCO;0;0;0;0;733;619;0;160;183
39196;1;OSASCO;0;0;0;0;274;240;0;150;207
923096;1;OSASCO;0;18;0;0;595;153;0;0;0
10030;1;EMBU DAS ARTES;0;0;0;0;262;267;0;0;0
10145;1;EMBU DAS ARTES;0;0;0;359;389;443;0;0;0
40678;1;EMBU DAS ARTES;0;0;0;0;190;100;0;0;0
191279;1;EMBU DAS ARTES;0;2;0;0;415;270;0;0;0
444388;1;EMBU DAS ARTES;0;0;0;0;381;268;0;0;0
912578;1;EMBU DAS ARTES;0;4;0;123;136;0;0;0;0
919056;1;EMBU DAS ARTES;0;0;0;0;412;457;0;0;0
42067;1;TABOAO DA SERRA;0;0;0;0;350;148;0;0;0
46565;1;TABOAO DA SERRA;0;26;0;0;778;623;0;0;0
49104;1;TABOAO DA SERRA;0;30;0;0;782;534;0;0;0
906426;1;TABOAO DA SERRA;0;25;0;0;740;595;0;0;0
906448;1;TABOAO DA SERRA;0;0;0;0;435;120;0;0;0
906463;1;TABOAO DA SERRA;0;19;0;0;868;629;0;0;0
908708;1;TABOAO DA SERRA;0;10;0;0;202;87;0;0;0
912682;1;TABOAO DA SERRA;0;8;0;0;674;651;0;0;299
11630;1;CUBATAO;0;17;0;124;428;0;0;0;0
11642;1;CUBATAO;0;0;0;0;163;125;0;0;0
47818;1;CUBATAO;0;0;0;0;0;858;0;0;0
474873;1;CUBATAO;0;0;0;0;377;444;0;0;143
11460;1;GUARUJA;0;0;0;0;230;0;0;0;0
11526;1;GUARUJA;0;0;0;590;0;0;0;0;0
40824;1;GUARUJA;0;0;0;0;702;560;0;0;0
42110;1;GUARUJA;0;0;0;561;0;0;0;0;0
903073;1;GUARUJA;0;0;0;0;266;457;0;0;0
11782;1;SANTOS;0;0;0;0;349;0;0;0;0
11812;1;SANTOS;0;0;0;0;533;514;0;0;0
11824;1;SANTOS;0;0;0;0;0;1436;0;0;135
11915;1;SANTOS;0;0;0;0;0;669;0;0;80
38805;1;SANTOS;0;8;0;169;348;361;0;0;0
564801;1;SANTOS;0;0;0;0;0;0;0;0;0
417439;2;BERTIOGA;0;0;0;0;53;29;0;17;12
12002;1;ITANHAEM;0;6;0;0;0;637;0;0;0
907935;1;ITANHAEM;0;6;0;0;104;248;0;0;0
36110;1;MONGAGUA;0;23;0;0;0;1267;0;0;0
443980;1;MONGAGUA;0;0;0;0;25;22;0;0;0
4953;1;PERUIBE;0;0;0;0;0;0;0;249;428
559118;2;PERUIBE;13;0;0;20;12;0;0;3;0
12233;1;PRAIA GRANDE;0;0;0;0;217;571;0;0;0
37242;1;PRAIA GRANDE;0;10;0;0;393;846;0;0;114
49189;1;PRAIA GRANDE;0;6;0;0;150;74;0;0;0
469798;1;PRAIA GRANDE;4;0;0;9;6;0;0;0;0
903097;1;PRAIA GRANDE;0;0;0;0;257;621;0;0;0
457115;1;PRAIA GRANDE;0;0;0;7;34;17;0;0;0
12300;1;SAO VICENTE;0;5;0;0;615;798;0;0;0
12348;1;SAO VICENTE;0;13;0;0;426;887;0;0;204
38842;1;SAO VICENTE;0;5;0;0;506;698;0;0;0
41634;1;SAO VICENTE;0;6;0;0;311;607;0;0;0
49153;1;SAO VICENTE;0;33;0;0;729;1214;0;0;0
495670;1;SAO VICENTE;0;0;0;9;6;0;0;0;0
909907;1;SAO VICENTE;0;3;0;0;332;168;0;0;0
12828;1;APARECIDA;0;0;0;0;0;303;0;0;0
13055;2;CACHOEIRA PAULISTA;0;5;0;0;132;72;0;30;64
12373;1;CRUZEIRO;0;2;0;0;70;122;0;0;0
12798;1;CUNHA;0;18;0;0;276;0;0;0;0
12634;1;GUARATINGUETA;0;3;0;0;197;135;0;0;0
12661;1;GUARATINGUETA;0;29;0;0;194;759;0;55;275
12683;1;GUARATINGUETA;0;0;0;0;189;136;0;0;0
12750;1;GUARATINGUETA;0;18;0;0;225;105;0;0;34
12841;1;GUARATINGUETA;0;14;0;0;150;114;0;0;0
12919;1;GUARATINGUETA;0;0;0;0;245;0;0;0;0
45378;1;GUARATINGUETA;0;12;0;0;258;80;0;0;0
13110;1;LORENA;0;3;0;0;219;0;0;0;0
903127;1;LORENA;0;0;0;0;247;160;0;0;0
444340;2;LORENA;0;0;0;2;26;15;0;0;0
13006;1;PIQUETE;0;0;0;0;222;173;0;0;20
12725;1;POTIM;0;2;0;0;0;471;0;0;88
453432;2;POTIM;0;0;0;0;0;0;23;91;72
469142;2;POTIM;0;0;0;0;0;0;19;94;105
13286;1;CAMPOS DO JORDAO;0;0;0;0;0;848;0;0;136
442550;1;CAMPOS DO JORDAO;0;10;0;0;0;315;0;0;0
13201;1;PINDAMONHANGABA;0;0;0;0;201;113;0;0;0
13336;1;PINDAMONHANGABA;0;8;0;0;150;243;0;0;0
13432;2;PINDAMONHANGABA;0;4;0;0;93;41;0;0;0
901520;1;PINDAMONHANGABA;0;0;0;0;400;193;0;0;0
925913;1;PINDAMONHANGABA;0;0;0;0;294;98;0;0;0
13274;1;SAO BENTO DO SAPUCAI;0;19;0;0;299;251;0;0;0
497812;1;SAO BENTO DO SAPUCAI;0;0;0;0;219;0;0;0;0
14230;1;TREMEMBE;0;6;0;0;0;269;0;0;0
13559;1;SAO JOSE DOS CAMPOS;0;18;0;329;232;174;0;0;0
13560;1;SAO JOSE DOS CAMPOS;0;4;0;0;0;417;0;0;258
13584;1;SAO JOSE DOS CAMPOS;0;6;0;0;274;286;0;0;0
13596;1;SAO JOSE DOS CAMPOS;0;9;0;182;124;104;0;0;0
13754;1;SAO JOSE DOS CAMPOS;0;5;0;0;0;656;0;0;107
13924;1;SAO JOSE DOS CAMPOS;0;0;0;0;314;203;0;0;0
42304;1;SAO JOSE DOS CAMPOS;0;17;0;0;0;1108;0;0;133
901573;1;SAO JOSE DOS CAMPOS;0;4;0;129;120;0;0;0;0
912712;1;SAO JOSE DOS CAMPOS;0;0;0;0;0;104;0;0;0
917254;1;SAO JOSE DOS CAMPOS;0;4;0;0;278;0;0;0;0
917448;1;SAO JOSE DOS CAMPOS;0;9;0;372;482;0;0;0;0
920459;1;SAO JOSE DOS CAMPOS;0;13;0;259;174;384;0;0;0
922018;1;SAO JOSE DOS CAMPOS;0;11;0;0;0;297;0;0;0
121605;1;SAO JOSE DOS CAMPOS;0;0;0;0;14;18;0;0;0
14084;1;CACAPAVA;0;9;0;0;312;193;0;0;0
566846;1;CACAPAVA;0;11;0;0;298;142;0;0;0
906748;1;CACAPAVA;0;7;0;0;313;223;0;0;0
13699;1;JAMBEIRO;0;6;0;0;0;206;0;17;8
918398;1;PARAIBUNA;0;0;0;0;90;36;0;0;0
14000;1;TAUBATE;0;3;0;0;199;212;0;0;0
14175;1;TAUBATE;0;9;0;0;0;201;0;0;0
14217;1;TAUBATE;0;4;0;0;0;549;0;0;0
14291;1;TAUBATE;0;0;0;0;0;346;0;0;0
454618;1;TAUBATE;0;0;0;0;0;0;9;12;17
39457;1;ARUJA;0;10;0;0;259;180;0;0;0
41907;1;ARUJA;0;2;0;0;136;0;0;0;0
46401;1;ARUJA;0;17;0;0;442;283;0;0;0
921051;1;ARUJA;0;15;0;0;277;203;0;0;0
9455;1;ARUJA;0;0;0;0;0;0;0;0;0
349550;1;ARUJA;0;0;0;0;18;17;0;0;0
48082;1;GUARAREMA;0;10;0;0;257;133;0;0;0
13812;1;JACAREI;0;2;0;0;546;209;0;0;0
13821;1;JACAREI;0;16;0;0;539;261;0;235;0
13973;1;JACAREI;0;15;0;0;355;192;0;0;0
903164;1;JACAREI;0;4;0;0;227;66;0;0;0
6555;1;SANTA ISABEL;0;18;0;0;266;616;0;0;0
920332;1;SANTA ISABEL;0;15;0;0;266;165;0;0;0
11381;1;CARAGUATATUBA;0;9;0;0;0;362;0;0;0
35853;1;CARAGUATATUBA;0;6;0;0;0;155;0;0;0
46498;1;CARAGUATATUBA;0;15;0;0;0;423;0;0;0
4118;1;ILHABELA;0;8;0;0;0;355;0;0;102
11289;1;SAO SEBASTIAO;0;9;0;0;0;395;0;0;0
37230;1;SAO SEBASTIAO;0;9;0;0;0;367;0;0;103
11162;1;UBATUBA;0;10;0;0;223;111;0;0;0
11198;1;UBATUBA;0;22;0;0;478;310;0;0;0
127152;1;UBATUBA;4;0;0;30;23;16;0;0;0
14357;1;APIAI;0;7;0;0;405;0;0;0;0
38878;1;APIAI;0;5;0;63;133;53;0;18;26
41439;2;APIAI;0;7;0;167;177;110;0;8;10
913534;2;GUAPIARA;0;2;0;0;103;60;0;0;0
913546;2;GUAPIARA;0;13;0;0;50;67;0;0;0
910004;2;GUAPIARA;0;4;0;0;0;69;0;0;0
14369;1;RIBEIRAO BRANCO;0;8;0;0;342;188;0;0;0
913583;2;RIBEIRAO BRANCO;0;7;0;0;30;28;0;0;0
41440;2;BARRA DO CHAPEU;0;4;0;0;47;32;0;0;12
14345;1;ITAOCA;0;3;0;0;88;68;0;0;0
41452;2;ITAOCA;0;1;0;32;50;45;0;0;0
48203;2;ITAOCA;0;1;0;34;45;33;0;0;0
40848;1;ITAPIRAPUA PAULISTA;0;5;0;0;161;136;0;0;0
38908;1;AVARE;0;3;0;0;286;231;0;0;0
45226;1;AVARE;0;9;0;0;490;0;0;0;0
14527;1;CERQUEIRA CESAR;0;25;0;0;637;324;0;0;0
191516;1;CERQUEIRA CESAR;0;4;0;0;322;113;0;0;0
349446;2;CERQUEIRA CESAR;0;0;0;0;0;0;0;0;0
483229;2;CERQUEIRA CESAR;0;0;0;0;0;0;24;90;98
14540;1;TAQUARITUBA;0;11;0;0;302;263;0;0;0
910119;1;TAQUARITUBA;0;4;0;0;227;204;0;0;0
14849;1;BOTUCATU;0;0;0;0;306;490;0;0;0
14874;1;BOTUCATU;0;11;0;0;239;114;0;0;0
16718;1;CESARIO LANGE;0;26;0;0;0;685;0;0;0
16559;1;LARANJAL PAULISTA;0;0;0;0;176;271;0;0;118
14990;1;ANGATUBA;0;7;0;0;0;558;0;34;81
15039;1;ITAPETININGA;0;15;0;0;318;145;0;0;0
15052;1;ITAPETININGA;0;16;0;0;400;413;0;0;0
43394;2;ITAPETININGA;0;8;0;0;184;127;0;0;0
46899;1;ITAPETININGA;0;24;0;0;398;196;0;0;0
919822;1;ITAPETININGA;0;13;0;0;225;135;0;0;0
290555;2;ITAPETININGA;0;0;0;0;22;31;0;0;0
444339;1;ITAPETININGA;0;0;0;0;0;0;0;0;0
14667;2;PARANAPANEMA;0;13;0;0;0;292;0;0;0
15258;1;SAO MIGUEL ARCANJO;0;13;0;0;228;108;0;0;0
49311;1;SAO MIGUEL ARCANJO;0;20;0;0;449;278;0;38;115
908290;1;SARAPUI;0;10;0;0;301;116;0;0;0
16627;1;TATUI;0;7;0;0;304;185;0;0;0
903309;1;TATUI;0;14;0;0;561;551;0;0;104
905343;1;TATUI;0;21;0;0;351;237;0;0;0
36912;1;ALAMBARI;0;13;0;0;323;151;0;0;0
910077;1;CAPAO BONITO;0;35;0;0;408;230;0;0;0
15477;1;ITAPEVA;0;7;0;0;0;552;0;0;0
15489;1;ITAPEVA;0;13;0;0;0;318;0;0;0
43412;2;ITAPEVA;0;0;0;0;0;104;0;0;0
905227;2;ITAPEVA;0;3;0;0;60;33;0;0;7
388300;1;ITAPEVA;0;0;0;0;0;0;0;0;0
908174;1;BOITUVA;0;0;0;0;0;457;0;0;0
908228;1;IPERO;0;0;0;0;0;396;0;0;19
15672;1;ITU;0;9;0;0;578;173;0;0;0
924118;1;ITU;0;13;0;0;721;553;0;0;0
15714;1;PORTO FELIZ;0;6;0;0;0;591;0;0;117
15726;1;PORTO FELIZ;0;9;0;0;0;394;0;0;0
15635;1;SALTO;0;0;0;0;297;0;0;0;0
15647;1;SALTO;0;20;0;0;626;797;0;0;147
37564;1;SALTO;0;5;0;359;0;0;0;0;0
46929;1;SALTO;0;18;0;0;590;327;0;0;0
46930;1;SALTO;0;8;0;0;517;452;0;0;0
905276;1;SALTO;0;0;0;0;415;307;0;0;102
918581;1;SALTO;0;6;0;0;829;542;0;0;0
16469;1;TIETE;0;10;0;0;0;821;0;0;39
15945;2;IBIUNA;0;0;0;0;334;0;0;0;0
15982;1;IBIUNA;0;22;0;0;411;441;0;0;0
914587;2;IBIUNA;0;0;0;0;209;145;0;0;0
920216;2;IBIUNA;0;0;0;0;334;213;0;0;0
16007;1;SAO ROQUE;0;0;0;0;0;330;0;0;0
479433;1;SAO ROQUE;0;0;0;0;0;332;0;0;0
10406;1;VARGEM GRANDE PAULISTA;0;0;0;0;289;161;0;0;0
10637;1;VARGEM GRANDE PAULISTA;0;0;0;0;404;167;0;0;0
16020;1;ALUMINIO;0;14;0;0;0;521;0;0;30
16100;1;SOROCABA;0;5;0;0;313;372;0;0;0
16111;1;SOROCABA;0;8;0;0;275;218;0;0;0
16184;1;SOROCABA;0;4;0;0;267;0;0;0;0
16202;1;SOROCABA;0;5;0;0;295;217;0;0;0
16299;1;SOROCABA;0;24;0;0;647;809;0;0;0
16378;1;SOROCABA;0;11;0;0;264;308;0;0;0
16421;1;SOROCABA;0;7;0;0;311;335;0;0;0
39780;1;SOROCABA;0;7;0;177;182;0;0;0;0
41658;1;SOROCABA;0;16;0;339;0;0;0;0;0
42420;1;SOROCABA;0;5;0;0;241;0;0;0;0
43497;1;SOROCABA;0;11;0;0;297;127;0;0;0
495104;1;SOROCABA;0;8;0;0;260;0;0;0;0
900370;1;SOROCABA;0;21;0;0;476;0;0;0;0
900382;1;SOROCABA;0;9;0;0;588;242;0;0;0
903267;1;SOROCABA;0;22;0;0;809;617;0;0;0
903280;1;SOROCABA;0;5;0;0;342;0;0;0;0
905318;1;SOROCABA;0;10;0;241;0;0;0;0;0
905331;1;SOROCABA;0;16;0;0;526;251;0;0;0
919913;1;SOROCABA;0;15;0;0;439;446;0;0;0
924885;1;SOROCABA;0;9;0;0;472;259;0;0;0
296776;1;SOROCABA;0;0;0;0;0;0;0;0;0
417427;1;SOROCABA;0;0;0;0;0;0;0;0;0
453729;1;SOROCABA;0;0;0;0;0;0;154;182;90
563043;1;ARACOIABA DA SERRA;0;0;0;0;0;308;0;0;0
458697;1;ARACOIABA DA SERRA;0;0;0;0;0;0;0;0;0
16913;1;CAPELA DO ALTO;0;8;0;0;0;688;0;0;48
36183;2;PIEDADE;0;12;0;0;394;188;0;0;0
46139;1;PIEDADE;0;0;0;0;299;161;0;0;0
16780;1;PILAR DO SUL;0;0;0;0;308;236;0;0;0
16792;1;PILAR DO SUL;0;0;0;0;505;445;0;0;0
925019;1;PILAR DO SUL;0;0;0;0;340;0;0;0;0
16861;1;SALTO DE PIRAPORA;0;3;0;0;230;0;0;0;0
913741;1;SALTO DE PIRAPORA;0;8;0;0;277;0;0;0;0
4039;1;VOTORANTIM;0;0;0;0;156;59;0;0;0
16779;1;VOTORANTIM;0;0;0;0;229;15;0;0;0
406685;1;VOTORANTIM;0;19;0;0;340;229;0;18;0
908332;1;VOTORANTIM;0;0;0;0;413;183;0;0;0
924143;1;VOTORANTIM;0;0;0;0;445;183;0;0;0
34400;1;MANDURI;0;14;0;0;449;261;0;0;0
34344;1;PIRAJU;0;0;0;0;215;153;0;0;0
34356;1;PIRAJU;0;0;0;0;277;204;0;0;0
49797;1;PIRAJU;0;11;0;0;255;174;0;0;0
34319;1;SARUTAIA;0;11;0;0;205;111;0;0;0
482419;2;BARAO DE ANTONINA;1;0;0;4;0;0;0;1;1
15313;1;ITARARE;0;12;0;0;335;203;0;0;0
15337;1;ITARARE;0;12;0;0;153;111;0;53;108
49359;2;ITARARE;0;4;0;0;60;122;0;0;0
441430;1;ITARARE;0;0;0;0;0;0;0;0;0
15283;1;BOM SUCESSO DE ITARARE;0;3;0;0;258;183;0;0;0
16949;1;AMERICANA;0;25;0;198;281;0;0;0;0
17140;1;AMERICANA;0;8;0;283;0;0;0;0;0
17176;1;AMERICANA;0;21;0;172;361;288;0;0;0
17218;1;AMERICANA;0;14;0;0;271;99;0;0;0
17346;1;AMERICANA;0;14;0;164;141;78;0;0;0
37928;1;AMERICANA;0;4;0;212;0;0;0;0;0
42473;1;AMERICANA;0;6;0;0;198;68;0;0;0
47004;1;AMERICANA;0;5;0;291;0;0;0;0;0
922183;1;AMERICANA;0;3;0;0;89;16;0;0;0
17309;1;NOVA ODESSA;0;18;0;0;457;314;0;0;0
905574;1;NOVA ODESSA;0;15;0;0;436;225;0;0;0
17012;1;SANTA BARBARA D'OESTE;0;1;0;0;415;0;0;92;0
17073;1;SANTA BARBARA D'OESTE;0;14;0;0;133;56;0;0;0
17085;1;SANTA BARBARA D'OESTE;0;6;0;159;0;0;0;0;0
17115;1;SANTA BARBARA D'OESTE;0;8;0;0;318;0;0;0;0
37936;1;SANTA BARBARA D'OESTE;0;26;0;0;401;114;0;0;0
39330;1;SANTA BARBARA D'OESTE;0;0;0;0;370;434;0;0;0
47016;1;SANTA BARBARA D'OESTE;0;16;0;0;133;274;0;46;86
49918;1;SANTA BARBARA D'OESTE;0;11;0;0;221;0;0;0;0
912827;1;SANTA BARBARA D'OESTE;0;10;0;0;115;0;0;0;0
922959;1;SANTA BARBARA D'OESTE;0;11;0;0;236;95;0;0;0
17899;1;ATIBAIA;0;0;0;0;208;261;0;0;0
17917;1;ATIBAIA;0;21;0;28;243;286;0;0;0
47077;1;ATIBAIA;0;15;0;0;266;94;0;0;0
47089;2;ATIBAIA;0;7;0;0;372;176;0;0;0
912852;2;ATIBAIA;0;1;0;145;0;0;0;0;0
297665;2;ATIBAIA;0;0;0;0;21;19;0;0;0
454312;1;ATIBAIA;0;0;0;0;0;0;0;19;29
45627;1;BOM JESUS DOS PERDOES;0;13;0;0;610;228;0;36;59
17760;1;BRAGANCA PAULISTA;0;27;0;0;206;752;0;0;0
900187;1;BRAGANCA PAULISTA;0;10;0;0;454;212;0;0;0
907327;1;BRAGANCA PAULISTA;0;6;0;0;305;269;0;0;0
909359;1;BRAGANCA PAULISTA;0;3;0;0;0;405;0;0;0
912864;1;BRAGANCA PAULISTA;0;5;0;0;307;226;0;0;0
912888;1;BRAGANCA PAULISTA;0;7;0;0;250;178;0;0;0
17814;1;JOANOPOLIS;0;6;0;0;0;415;0;0;0
479111;2;NAZARE PAULISTA;0;4;0;0;118;60;0;0;0
17875;1;PINHALZINHO;0;5;0;0;0;378;0;0;0
42602;1;PIRACAIA;0;0;0;0;295;289;0;0;0
17759;1;SOCORRO;0;10;0;0;459;197;0;0;0
912906;2;SOCORRO;0;6;0;45;240;272;0;0;0
18478;1;CAMPINAS;0;0;0;0;287;100;0;0;0
18740;1;CAMPINAS;0;0;0;435;0;0;0;0;0
18910;1;CAMPINAS;0;0;0;245;242;64;0;0;0
40859;1;CAMPINAS;0;10;0;180;170;70;0;0;0
45718;1;CAMPINAS;0;0;0;0;361;782;0;0;104
127796;1;CAMPINAS;0;20;0;291;603;433;0;0;94
432842;1;CAMPINAS;0;12;0;505;314;159;0;0;162
901097;1;CAMPINAS;0;0;0;0;443;138;0;0;0
901118;1;CAMPINAS;0;0;0;0;460;127;0;0;0
905446;1;CAMPINAS;0;11;0;861;0;0;0;0;0
905471;1;CAMPINAS;0;0;0;0;502;198;0;0;0
913923;1;CAMPINAS;0;0;0;164;148;130;0;0;0
913984;1;CAMPINAS;0;9;0;274;183;149;0;0;0
915580;1;CAMPINAS;0;0;0;559;0;0;0;0;0
924933;1;CAMPINAS;0;21;0;568;384;233;0;0;0
18132;1;VALINHOS;0;0;0;0;0;345;0;0;120
18168;1;VALINHOS;0;30;0;0;238;127;0;0;0
40400;1;VALINHOS;0;0;0;0;314;250;0;0;0
19896;1;CAMPO LIMPO PAULISTA;0;0;0;0;498;447;0;0;0
36031;1;CAMPO LIMPO PAULISTA;0;0;0;0;294;235;0;0;0
901155;1;CAMPO LIMPO PAULISTA;0;28;0;0;558;305;0;0;0
901192;1;ITATIBA;0;19;0;0;0;1108;0;0;0
